FECHA,VALOR UNIDAD
07/24/2019,13521.91436483
07/25/2019,13418.43962374
07/26/2019,13446.66737363
07/27/2019,13446.80054431
07/28/2019,13446.9231214
07/29/2019,13426.51108918
07/30/2019,13352.28100607
07/31/2019,13274.60868269
08/01/2019,13196.32720566
08/02/2019,13111.65074617
08/03/2019,13111.76880211
08/04/2019,13111.89635014
08/05/2019,12779.00600898
08/06/2019,12923.59296187
08/07/2019,12923.81316036
08/08/2019,13137.89638635
08/09/2019,13006.55723327
08/10/2019,13006.74664268
08/11/2019,13006.93553486
08/12/2019,12855.36038555
08/13/2019,12965.98963809
08/14/2019,12659.5148301
08/15/2019,12740.18791213
08/16/2019,12892.29091729
08/17/2019,12892.52440337
08/18/2019,12892.74334908
08/19/2019,12892.94775174
08/20/2019,12903.4163353
08/21/2019,12937.3056382
08/22/2019,12852.11645508
08/23/2019,12755.58771644
08/24/2019,12755.68273181
08/25/2019,12755.77560818
08/26/2019,12876.89916672
08/27/2019,12886.2621757
08/28/2019,12895.9400625
08/29/2019,12967.01060927
08/30/2019,13015.12857857
08/31/2019,13015.03671685
09/01/2019,13014.93080939
09/02/2019,13019.96851868
09/03/2019,12952.57546397
09/04/2019,13081.42652798
09/05/2019,13149.8562991
09/06/2019,13199.00245672
09/07/2019,13198.89424151
09/08/2019,13198.78234145
09/09/2019,13227.87251016
09/10/2019,13250.92135382
09/11/2019,13350.58614036
09/12/2019,13397.2452529
09/13/2019,13488.38374957
09/14/2019,13488.18329711
09/15/2019,13487.9784426
09/16/2019,13412.78502743
09/17/2019,13431.32104642
09/18/2019,13383.85168869
09/19/2019,13380.33231381
09/20/2019,13408.52751391
